row_number,Order ID,Product ID,Customer ID,Order Date,Ship Mode,DeliveryTime,Quantity,Sales,Profit,Payment Mode,rating
2870,CA-2020-142174,OFF-PA-10000806,DP-13000,04-03-2020,Standard Class,35 mins,2,134.568,32.4684,Online,4
2871,CA-2020-110478,OFF-EN-10000483,SP-20860,04-03-2020,Standard Class,55 mins,1,93.25,7.015,Online,4.3
2872,US-2020-119816,OFF-LA-10002381,TT-21460,04-03-2020,Second Class,40 mins,1,124.464,0.8624,COD,4.7
2873,US-2020-119816,OFF-ST-10000918,TT-21460,04-03-2020,Second Class,50 mins,1,123.72,0.654,Online,
2874,CA-2020-110478,OFF-AR-10001573,SP-20860,04-03-2020,Standard Class,60 mins,4,122.32,2.7028,Online,4.1
2875,CA-2020-168123,OFF-BI-10001071,JD-16060,05-03-2020,Same Day,45 mins,2,142.96,62.7004,Online,5
2876,CA-2020-168123,OFF-ST-10000877,JD-16060,05-03-2020,Same Day,35 mins,4,265.16,57.5016,Online,4.5
2877,CA-2020-161046,OFF-BI-10002026,CB-12535,05-03-2020,Same Day,55 mins,6,271.36,112.4928,Cards,3.3
2878,CA-2020-161046,OFF-AP-10000891,CB-12535,05-03-2020,Same Day,30 mins,2,291.24,78.672,COD,
2879,CA-2020-161046,TEC-AC-10004571,CB-12535,05-03-2020,Same Day,40 mins,3,339.97,125.9874,COD,4.2
2880,CA-2020-168123,OFF-FA-10002763,JD-16060,05-03-2020,Same Day,50 mins,2,112.9,2.528,COD,4.5
2881,CA-2020-147753,OFF-LA-10003537,PK-19075,05-03-2020,Same Day,30 mins,2,114.06,11.7782,Cards,3.9
2882,CA-2020-168123,OFF-BI-10001097,JD-16060,05-03-2020,Same Day,45 mins,3,148.69,9.1581,COD,4.5
2883,CA-2020-161046,OFF-EN-10003862,CB-12535,05-03-2020,Same Day,25 mins,4,130.68,19.6328,COD,3
2884,CA-2020-167640,TEC-PH-10001336,FC-14245,06-03-2020,Standard Class,40 mins,2,253.384,23.2182,Online,
2885,CA-2020-167640,OFF-PA-10001033,FC-14245,06-03-2020,Standard Class,35 mins,7,327.93,140.5957,Online,
2886,CA-2020-148642,OFF-LA-10000134,DW-13540,06-03-2020,Standard Class,30 mins,2,73.928,1.7248,Online,4.2
2887,CA-2020-167640,OFF-LA-10004559,FC-14245,06-03-2020,Standard Class,50 mins,4,127.52,5.6448,COD,4.3
2888,CA-2020-168193,OFF-PA-10002254,RM-19750,06-03-2020,Second Class,20 mins,1,132.38,12.1348,Online,
2889,US-2020-119039,OFF-BI-10004182,BF-11170,06-03-2020,Standard Class,45 mins,9,112.976,5.4288,Cards,
2890,CA-2020-167640,OFF-AR-10003158,FC-14245,06-03-2020,Standard Class,60 mins,6,117.88,8.1192,Cards,
2891,CA-2020-148642,OFF-AR-10000588,DW-13540,06-03-2020,Standard Class,35 mins,4,165.488,4.7616,Online,4.2
2892,CA-2020-168193,FUR-FU-10002554,RM-19750,06-03-2020,Second Class,25 mins,3,153.97,16.5531,Online,
2893,CA-2020-125101,OFF-ST-10000675,SH-19975,06-03-2020,Second Class,20 mins,2,165.78,16.945,Cards,4.1
2894,CA-2020-110884,OFF-LA-10003510,SH-20395,07-03-2020,Standard Class,30 mins,3,106.59,42.1314,COD,4.2
2895,CA-2020-110884,OFF-BI-10003669,SH-20395,07-03-2020,Standard Class,25 mins,6,133.92,9.072,Online,4
2896,CA-2020-136672,TEC-AC-10004510,MG-17890,07-03-2020,Standard Class,30 mins,3,134.08,4.908,COD,4.3
2897,CA-2020-104080,OFF-BI-10003876,AH-10210,08-03-2020,Standard Class,40 mins,5,196.2,64.2,COD,4
2898,CA-2020-155698,OFF-AP-10001124,VB-21745,08-03-2020,First Class,20 mins,8,669.84,168.4384,Cards,4.2
2899,CA-2020-104080,OFF-AR-10001972,AH-10210,08-03-2020,Standard Class,30 mins,2,77.36,0.8736,Online,3.5
2900,CA-2020-155698,OFF-LA-10001158,VB-21745,08-03-2020,First Class,50 mins,2,111.7,9.936,COD,
2901,CA-2020-102834,TEC-AC-10001908,LW-16990,09-03-2020,Standard Class,20 mins,2,234.98,69.993,Cards,
2902,CA-2020-147354,TEC-CO-10000971,KB-16315,09-03-2020,Standard Class,40 mins,2,521.984,59.998,Online,4.1
2903,CA-2020-147354,OFF-BI-10003910,KB-16315,09-03-2020,Standard Class,30 mins,5,112.84,9.6375,Online,3
2904,CA-2020-140494,TEC-AC-10004568,CM-11815,10-03-2020,Second Class,25 mins,4,123.96,21.2724,Online,4.1
2905,CA-2020-132290,FUR-TA-10002228,MD-17350,10-03-2020,Standard Class,35 mins,4,948.408,-173.3472,Online,4.1
2906,CA-2020-144638,FUR-FU-10003724,MH-18115,10-03-2020,Standard Class,20 mins,1,81.696,0.5022,COD,
2907,CA-2020-155824,OFF-BI-10000014,KS-16300,10-03-2020,Standard Class,30 mins,4,112.092,-10.0372,Cards,3
2908,CA-2020-144638,OFF-AR-10003958,MH-18115,10-03-2020,Standard Class,40 mins,2,128.248,0.5904,COD,4.5
2909,CA-2020-144638,TEC-PH-10000149,MH-18115,10-03-2020,Standard Class,45 mins,3,128.91,-8.379,Cards,5
2910,CA-2020-130967,TEC-PH-10004896,EB-13870,10-03-2020,Standard Class,30 mins,3,136.982,-10.7964,Online,4.7
2911,CA-2020-144638,FUR-FU-10003535,MH-18115,10-03-2020,Standard Class,25 mins,2,150.872,11.5164,Online,4
2912,CA-2020-155824,OFF-AP-10000390,KS-16300,10-03-2020,Standard Class,20 mins,1,141.784,3.6588,Online,4
2913,US-2020-133081,TEC-AC-10001772,PV-18985,11-03-2020,Standard Class,40 mins,4,108.88,24.9132,COD,
2914,US-2020-141558,FUR-TA-10004086,MH-17290,11-03-2020,Standard Class,30 mins,3,167.764,-46.4292,Online,4.3
2915,US-2020-141558,TEC-PH-10002555,MH-17290,11-03-2020,Standard Class,25 mins,5,799.85,-181.265,COD,4.6
2916,CA-2020-147291,OFF-BI-10003091,MJ-17740,11-03-2020,Standard Class,45 mins,4,924.92,421.0824,Online,3.3
2917,US-2020-141558,OFF-BI-10002794,MH-17290,11-03-2020,Standard Class,30 mins,1,107.294,-8.6058,COD,
2918,US-2020-133081,FUR-FU-10001379,PV-18985,11-03-2020,Standard Class,25 mins,1,132.72,11.7568,Online,4.1
2919,US-2020-141558,OFF-ST-10004946,MH-17290,11-03-2020,Standard Class,35 mins,1,145.28,3.246,Cards,
2920,CA-2020-159352,TEC-PH-10004700,KB-16585,12-03-2020,Standard Class,50 mins,7,102.93,32.1678,Cards,4.6
2921,CA-2020-116288,OFF-ST-10000736,BS-11380,12-03-2020,Standard Class,20 mins,3,273.94,9.7176,Online,
2922,CA-2020-152786,OFF-BI-10000829,GA-14725,12-03-2020,Standard Class,30 mins,9,122.41,18.5886,COD,3.3
2923,CA-2020-106859,OFF-ST-10000615,BF-11215,13-03-2020,Second Class,40 mins,8,105.8,25.424,COD,3.8
2924,CA-2020-157966,FUR-CH-10003606,SU-20665,13-03-2020,Same Day,25 mins,1,139.768,-2.5648,COD,
2925,CA-2020-106859,TEC-PH-10004531,BF-11215,13-03-2020,Second Class,35 mins,8,190.736,49.2576,Online,4.7
2926,CA-2020-107713,OFF-BI-10002026,JB-16000,13-03-2020,Standard Class,20 mins,3,211.3,81.921,Cards,
2927,CA-2020-157966,TEC-MA-10002109,SU-20665,13-03-2020,Same Day,45 mins,2,228.986,8.9994,COD,2.6
2928,CA-2020-106859,TEC-AC-10004001,BF-11215,13-03-2020,Second Class,30 mins,5,232.95,88.1295,Cards,
2929,CA-2020-106859,OFF-PA-10001815,BF-11215,13-03-2020,Second Class,20 mins,6,303.24,138.3552,Online,3
2930,US-2020-146906,TEC-PH-10001809,MT-17815,13-03-2020,Standard Class,25 mins,2,339.9,74.975,COD,4.1
2931,CA-2020-166296,OFF-PA-10004359,KF-16285,13-03-2020,Standard Class,35 mins,3,364.55,150.984,Online,
2932,CA-2020-153843,OFF-AP-10001564,SC-20380,13-03-2020,First Class,45 mins,2,507.16,120.9416,Online,
2933,CA-2020-157966,TEC-CO-10001449,SU-20665,13-03-2020,Same Day,30 mins,2,1004.984,335.9944,Cards,3.3
2934,CA-2020-105851,OFF-SU-10002881,SE-20110,13-03-2020,Standard Class,40 mins,2,1346.496,-299.8116,Cards,5
2935,CA-2020-162474,TEC-PH-10004700,FH-14275,13-03-2020,First Class,55 mins,1,116.992,2.5974,Cards,2.3
2936,CA-2020-157966,OFF-PA-10001934,SU-20665,13-03-2020,Same Day,25 mins,3,122.552,5.6376,Cards,3.5
2937,CA-2020-157966,OFF-AR-10000799,SU-20665,13-03-2020,Same Day,50 mins,4,134.456,2.1888,Cards,1
2938,CA-2020-157966,TEC-PH-10001527,SU-20665,13-03-2020,Same Day,60 mins,1,130.36,-7.3015,Cards,3.3
2939,CA-2020-157966,OFF-AR-10003338,SU-20665,13-03-2020,Same Day,35 mins,5,144.76,1.86,Cards,4.2
2940,CA-2020-106859,OFF-PA-10001534,BF-11215,13-03-2020,Second Class,45 mins,7,124.36,21.7728,Cards,
2941,CA-2020-153843,OFF-BI-10002353,SC-20380,13-03-2020,First Class,50 mins,2,139.88,15.44,COD,4.2
2942,CA-2020-153843,OFF-PA-10003673,SC-20380,13-03-2020,First Class,40 mins,4,160.12,12.4752,Cards,
2943,CA-2020-114370,TEC-PH-10000213,BN-11470,14-03-2020,Second Class,30 mins,2,121.616,4.9616,COD,5
2944,CA-2020-129294,OFF-AP-10001154,KD-16615,16-03-2020,Standard Class,60 mins,3,186.67,54.8613,COD,3.7
2945,CA-2020-161172,TEC-AC-10004571,SP-20920,16-03-2020,Same Day,45 mins,2,197.984,43.9956,Cards,3.5
2946,CA-2020-129294,OFF-ST-10002615,KD-16615,16-03-2020,Standard Class,55 mins,2,340.12,80.6312,Cards,
2947,CA-2020-152135,TEC-PH-10003505,MG-17650,16-03-2020,Second Class,30 mins,8,475.44,-81.664,Cards,
2948,US-2020-101539,TEC-PH-10004165,VM-21685,16-03-2020,Second Class,40 mins,3,673.976,49.4982,COD,4.2
2949,CA-2020-129294,OFF-BI-10001757,KD-16615,16-03-2020,Standard Class,50 mins,5,85.68,6.888,Cards,4.3
2950,US-2020-101539,OFF-PA-10001972,VM-21685,16-03-2020,Second Class,35 mins,1,116.48,3.1104,Cards,4.4
2951,CA-2020-161172,OFF-BI-10004654,SP-20920,16-03-2020,Same Day,30 mins,3,125.193,-3.462,Online,4.4
2952,US-2020-101539,OFF-ST-10004180,VM-21685,16-03-2020,Second Class,60 mins,1,141.51,1.8604,COD,4.1
2953,CA-2020-161172,TEC-PH-10004348,SP-20920,16-03-2020,Same Day,40 mins,2,128.376,-7.396,Online,
2954,CA-2020-161172,OFF-ST-10000675,SP-20920,16-03-2020,Same Day,45 mins,2,169.224,3.389,Cards,
2955,CA-2020-129294,OFF-BI-10004236,KD-16615,16-03-2020,Standard Class,50 mins,6,136.464,22.9008,Cards,3.5
2956,CA-2020-161172,FUR-FU-10003424,SP-20920,16-03-2020,Same Day,35 mins,6,168.264,7.6896,COD,4.2
2957,CA-2020-140949,TEC-AC-10002399,DB-13405,17-03-2020,Second Class,55 mins,3,104.06,18.2592,Online,4
2958,CA-2020-140949,OFF-ST-10000344,DB-13405,17-03-2020,Second Class,45 mins,8,127.44,27.9344,COD,4.4
2959,CA-2020-140949,TEC-PH-10000149,DB-13405,17-03-2020,Second Class,50 mins,6,144.7,31.122,Cards,
2960,CA-2020-142867,OFF-PA-10004610,PO-19180,17-03-2020,Standard Class,60 mins,3,119.272,3.21,Online,
2961,CA-2020-140949,OFF-LA-10004093,DB-13405,17-03-2020,Second Class,30 mins,1,124.31,3.4357,Online,4.3
2962,CA-2020-142867,OFF-BI-10003166,PO-19180,17-03-2020,Standard Class,40 mins,6,119.776,-22.0416,Cards,5
2963,CA-2020-129567,OFF-BI-10000014,CL-12565,17-03-2020,Second Class,50 mins,2,124.456,5.8914,Online,
2964,US-2020-129224,OFF-LA-10003190,AS-10630,17-03-2020,Standard Class,35 mins,2,127.608,1.6704,Online,3.6
2965,CA-2020-140949,OFF-LA-10000081,DB-13405,17-03-2020,Second Class,45 mins,5,98.75,9,COD,
2966,CA-2020-140949,OFF-BI-10000605,DB-13405,17-03-2020,Second Class,55 mins,3,146.144,3.0861,Online,
2967,CA-2020-140949,OFF-ST-10003455,DB-13405,17-03-2020,Second Class,50 mins,3,137.53,12.0978,COD,4.4
2968,CA-2020-140949,OFF-AR-10001683,DB-13405,17-03-2020,Second Class,30 mins,6,125.1,22.458,Cards,4.1
2969,CA-2020-140949,TEC-AC-10003038,DB-13405,17-03-2020,Second Class,60 mins,8,134.6,13.604,COD,
2970,US-2020-119438,FUR-FU-10003553,CD-11980,18-03-2020,Standard Class,45 mins,3,113.524,-41.262,COD,4.3
2971,CA-2020-122007,OFF-AP-10000358,JK-15325,18-03-2020,Second Class,40 mins,7,136.86,26.3494,COD,
2972,US-2020-119438,OFF-BI-10004632,CD-11980,18-03-2020,Standard Class,50 mins,3,198.994,-320.2395,COD,
2973,CA-2020-162075,TEC-PH-10001557,TT-21220,18-03-2020,Standard Class,35 mins,7,556.544,47.0351,Online,4.3
2974,US-2020-119438,OFF-AP-10000804,CD-11980,18-03-2020,Standard Class,45 mins,3,82.688,-7.392,COD,4.4
2975,CA-2020-143084,OFF-AR-10002766,BP-11050,18-03-2020,Standard Class,50 mins,5,108.9,3.753,COD,4
2976,CA-2020-160087,OFF-AR-10001915,EN-13780,18-03-2020,Standard Class,60 mins,3,119.832,6.5538,Cards,4
2977,CA-2020-143084,OFF-EN-10003072,BP-11050,18-03-2020,Standard Class,35 mins,5,143.4,9.312,Cards,4
2978,CA-2020-148145,OFF-AR-10003752,SW-20275,18-03-2020,Standard Class,40 mins,4,112.2,21.252,COD,
2979,US-2020-119438,TEC-AC-10003614,CD-11980,18-03-2020,Standard Class,55 mins,3,153.816,4.5201,Cards,4.2
2980,CA-2020-105410,TEC-AC-10001552,ND-18370,19-03-2020,First Class,50 mins,2,147.54,10.9494,COD,4.9
2981,CA-2020-105410,TEC-AC-10002926,ND-18370,19-03-2020,First Class,45 mins,4,238.96,85.9828,COD,4.5
2982,CA-2020-140515,OFF-AP-10001205,GZ-14545,19-03-2020,Standard Class,30 mins,7,421.36,106.7808,Cards,
2983,CA-2020-105410,TEC-PH-10000038,ND-18370,19-03-2020,First Class,50 mins,6,696.504,-131.5008,COD,4.3
2984,CA-2020-124436,FUR-TA-10001095,SA-20830,19-03-2020,Second Class,40 mins,5,737.16,8.7145,Cards,
2985,CA-2020-166499,OFF-AR-10002467,VG-21805,19-03-2020,First Class,55 mins,3,90.94,2.4138,COD,4
2986,CA-2020-124436,OFF-BI-10001553,SA-20830,19-03-2020,Second Class,60 mins,2,128.624,5.1184,Online,
2987,CA-2020-124436,FUR-FU-10001185,SA-20830,19-03-2020,Second Class,35 mins,1,129.93,12.6813,COD,3.5
2988,CA-2020-105410,OFF-BI-10004970,ND-18370,19-03-2020,First Class,45 mins,6,97.824,6.6906,Online,
2989,CA-2020-124436,OFF-BI-10000343,SA-20830,19-03-2020,Second Class,50 mins,7,153.496,9.2799,COD,4.9
2990,US-2020-104955,OFF-LA-10003121,CG-12040,19-03-2020,Standard Class,35 mins,7,153.91,13.2986,COD,
2991,US-2020-143770,TEC-AC-10002842,RD-19720,20-03-2020,Standard Class,55 mins,2,252,38.08,COD,3
2992,CA-2020-122763,OFF-PA-10002377,HG-14845,20-03-2020,Same Day,40 mins,7,284.064,102.774,COD,4
2993,CA-2020-165491,TEC-AC-10000358,HW-14935,20-03-2020,Standard Class,50 mins,7,302.93,63.8232,COD,
2994,CA-2020-154214,FUR-FU-10000206,TB-21595,20-03-2020,Second Class,60 mins,1,134.91,1.3677,Cards,4.1
2995,US-2020-143770,OFF-PA-10001125,RD-19720,20-03-2020,Standard Class,45 mins,2,145.96,27.882,Cards,4.3
2996,CA-2020-122763,OFF-PA-10000474,HG-14845,20-03-2020,Same Day,35 mins,2,169.704,19.1376,Online,4.2
2997,CA-2020-156272,OFF-AP-10001242,PW-19030,21-03-2020,Standard Class,55 mins,1,100.384,8.048,COD,
2998,CA-2020-169285,OFF-PA-10004071,RW-19690,21-03-2020,Standard Class,30 mins,5,300.4,133.152,Cards,3.6
2999,CA-2020-111591,OFF-ST-10001809,PS-18970,21-03-2020,Standard Class,40 mins,4,397.32,7.1864,Online,4.3
3000,CA-2020-108539,OFF-ST-10003208,SC-20725,21-03-2020,Second Class,50 mins,4,770.84,210.4936,COD,4.2
3001,CA-2020-119452,FUR-CH-10004495,CL-12565,21-03-2020,Standard Class,30 mins,6,1839.88,523.7052,Cards,2
3002,CA-2020-169285,OFF-PA-10004971,RW-19690,21-03-2020,Standard Class,45 mins,1,108.78,2.8322,Cards,4.1
3003,CA-2020-108539,OFF-BI-10001031,SC-20725,21-03-2020,Second Class,25 mins,2,116.544,2.8836,COD,3.3
3004,CA-2020-111591,OFF-FA-10004838,PS-18970,21-03-2020,Standard Class,40 mins,7,106.02,0.3906,Online,3.7
3005,CA-2020-111591,FUR-FU-10002364,PS-18970,21-03-2020,Standard Class,35 mins,3,119.14,6.4206,Cards,3.6
3006,CA-2020-108539,OFF-BI-10003981,SC-20725,21-03-2020,Second Class,30 mins,3,129.896,3.9498,COD,
3007,CA-2020-117156,OFF-EN-10003845,TB-21055,21-03-2020,Second Class,50 mins,3,118.856,2.8782,Cards,4.2
3008,CA-2020-111591,OFF-BI-10004410,PS-18970,21-03-2020,Standard Class,20 mins,6,127.576,10.3194,Online,4.2
3009,CA-2020-135650,OFF-ST-10001809,AC-10660,23-03-2020,Standard Class,45 mins,2,155.728,-32.3388,Online,
3010,CA-2020-155985,FUR-FU-10000758,BE-11335,23-03-2020,First Class,60 mins,8,225.84,76.2624,Cards,
3011,CA-2020-136511,OFF-SU-10003505,MZ-17515,23-03-2020,Second Class,35 mins,3,366.58,17.379,COD,4.3
3012,CA-2020-140151,TEC-CO-10004722,RB-19360,23-03-2020,First Class,25 mins,4,3445.96,6719.9808,COD,
3013,CA-2020-140151,OFF-PA-10002986,RB-19360,23-03-2020,First Class,20 mins,3,126.04,9.6192,COD,3.1
3014,US-2020-140074,OFF-PA-10002741,EC-14050,23-03-2020,Standard Class,30 mins,6,134.68,11.556,COD,3.8
3015,CA-2020-140151,OFF-ST-10001558,RB-19360,23-03-2020,First Class,25 mins,2,139.48,4.872,Cards,
3016,CA-2020-120719,OFF-BI-10002103,SJ-20125,23-03-2020,First Class,30 mins,5,145.76,11.297,Online,
3017,CA-2020-167101,OFF-PA-10000357,BM-11650,24-03-2020,Second Class,40 mins,4,234.92,106.5216,Cards,4
3018,CA-2020-166184,FUR-CH-10003396,HR-14830,24-03-2020,First Class,20 mins,3,235.846,2.3094,COD,1.5
3019,CA-2020-122308,FUR-CH-10000665,MV-17485,24-03-2020,Standard Class,30 mins,2,305.764,60.392,Cards,4.8
3020,CA-2020-166184,TEC-PH-10002624,HR-14830,24-03-2020,First Class,50 mins,1,479.99,136.2971,COD,
3021,CA-2020-101637,OFF-ST-10002352,AC-10615,24-03-2020,Same Day,20 mins,2,113.768,0.9576,Online,3
3022,CA-2020-167101,TEC-AC-10001266,BM-11650,24-03-2020,Second Class,40 mins,2,106,11.7,Cards,4.7
3023,CA-2020-166184,OFF-EN-10004483,HR-14830,24-03-2020,First Class,30 mins,3,152.01,22.0947,COD,4.1
3024,CA-2020-155880,FUR-CH-10000422,JD-16150,25-03-2020,Standard Class,25 mins,1,140.99,14.5584,Cards,
3025,US-2020-117534,OFF-BI-10002026,CV-12295,25-03-2020,First Class,35 mins,4,205.92,62.748,Cards,1
3026,US-2020-117534,OFF-AP-10002403,CV-12295,25-03-2020,First Class,20 mins,4,223.04,45.7704,Online,4.4
3027,US-2020-117534,TEC-PH-10000141,CV-12295,25-03-2020,First Class,30 mins,4,234.168,15.8376,COD,5
3028,CA-2020-155880,FUR-CH-10002880,JD-16150,25-03-2020,Standard Class,40 mins,3,406.97,40.5867,COD,
3029,CA-2020-112039,TEC-PH-10000984,JC-15775,25-03-2020,Standard Class,45 mins,3,511.376,47.0376,Cards,4.1
3030,US-2020-117534,TEC-CO-10000971,CV-12295,25-03-2020,First Class,30 mins,2,527.984,59.998,COD,
3031,CA-2020-155880,FUR-CH-10004675,JD-16150,25-03-2020,Standard Class,25 mins,7,1568.56,427.4368,Cards,4.2
3032,CA-2020-101077,OFF-PA-10004239,DB-13660,25-03-2020,Second Class,20 mins,2,89.848,2.14,COD,
3033,CA-2020-105193,OFF-AR-10001547,JL-15835,25-03-2020,Standard Class,40 mins,5,123.05,2.9835,COD,3.8
3034,CA-2020-143651,OFF-AR-10001446,FM-14215,25-03-2020,Standard Class,30 mins,2,102.1,6.93,Cards,4.2
3035,US-2020-117534,OFF-AR-10003087,CV-12295,25-03-2020,First Class,25 mins,9,117.02,4.4856,COD,
3036,CA-2020-113208,FUR-FU-10004245,ML-18040,26-03-2020,Standard Class,45 mins,3,105.84,23.1192,Cards,4
3037,US-2020-141677,OFF-AP-10001205,HK-14890,26-03-2020,Standard Class,30 mins,8,114.168,-226.6368,Cards,4.3
3038,US-2020-141677,OFF-PA-10002581,HK-14890,26-03-2020,Standard Class,25 mins,3,116.352,23.235,Online,3.2
3039,US-2020-121251,TEC-PH-10004896,GM-14440,26-03-2020,First Class,35 mins,4,167.96,33.5888,COD,4
3040,US-2020-141677,TEC-AC-10000158,HK-14890,26-03-2020,Standard Class,50 mins,5,168.96,1.7995,Cards,2
3041,US-2020-121251,FUR-BO-10001918,GM-14440,26-03-2020,First Class,20 mins,2,280.568,-28.9764,COD,
3042,US-2020-141677,TEC-CO-10002313,HK-14890,26-03-2020,Standard Class,30 mins,5,2412.96,569.9905,Online,5
3043,CA-2020-147144,OFF-AR-10004587,MZ-17335,26-03-2020,First Class,40 mins,1,103.83,5.949,Online,5
3044,CA-2020-162033,OFF-FA-10003021,EM-14200,26-03-2020,Standard Class,25 mins,2,106.76,1.316,COD,4
3045,CA-2020-162033,TEC-AC-10003116,EM-14200,26-03-2020,Standard Class,35 mins,3,120.25,20.7675,Cards,5
3046,US-2020-141677,OFF-ST-10000344,HK-14890,26-03-2020,Standard Class,20 mins,3,133.232,2.4174,COD,4.4
3047,CA-2020-124716,OFF-PA-10001144,BD-11560,27-03-2020,Standard Class,45 mins,2,121.96,53.2608,Cards,4.3
3048,CA-2020-113705,TEC-PH-10004006,LC-16870,27-03-2020,Second Class,30 mins,5,227.1,55.647,Cards,4.2
3049,CA-2020-144491,FUR-CH-10001714,CJ-12010,27-03-2020,Standard Class,20 mins,2,233.246,-66.3916,Cards,5
3050,CA-2020-113705,FUR-TA-10002533,LC-16870,27-03-2020,Second Class,25 mins,2,332.1,58.42,Cards,
3051,CA-2020-113705,OFF-ST-10001128,LC-16870,27-03-2020,Second Class,35 mins,3,362.94,9.9882,Online,
3052,CA-2020-144491,FUR-CH-10004063,CJ-12010,27-03-2020,Standard Class,45 mins,3,634.558,-8.5794,Online,4.2
3053,CA-2020-144491,FUR-BO-10001811,CJ-12010,27-03-2020,Standard Class,30 mins,5,1058.332,-30.098,Online,4
3054,CA-2020-139416,FUR-FU-10003832,AG-10270,27-03-2020,Second Class,40 mins,2,117.008,1.5008,COD,
3055,CA-2020-113705,OFF-LA-10000476,LC-16870,27-03-2020,Second Class,55 mins,2,117.26,3.7996,Online,4.1
3056,CA-2020-113705,OFF-PA-10002615,LC-16870,27-03-2020,Second Class,25 mins,4,121.64,8.1144,COD,3.8
3057,CA-2020-124716,OFF-PA-10000859,BD-11560,27-03-2020,Standard Class,50 mins,3,111.94,5.97,Online,
3058,CA-2020-113705,OFF-BI-10001679,LC-16870,27-03-2020,Second Class,60 mins,2,146.76,8.88,Online,4.2
3059,CA-2020-144491,TEC-AC-10004901,CJ-12010,27-03-2020,Standard Class,35 mins,1,139.992,6.9986,Cards,4.8
3060,CA-2020-124716,OFF-PA-10000740,BD-11560,27-03-2020,Standard Class,45 mins,2,130.68,21.0128,COD,4.1
3061,US-2020-166611,OFF-BI-10001191,CK-12760,28-03-2020,Standard Class,50 mins,9,105.742,-48.1194,COD,3.4
3062,US-2020-147886,TEC-MA-10004679,DH-13075,28-03-2020,First Class,40 mins,2,555.72,53.272,Online,4.2
3063,US-2020-147886,OFF-ST-10002743,DH-13075,28-03-2020,First Class,30 mins,7,830.48,7.9548,Cards,
3064,US-2020-147886,OFF-PA-10000232,DH-13075,28-03-2020,First Class,60 mins,2,90.96,6.3504,Online,3.5
3065,US-2020-147886,FUR-FU-10003829,DH-13075,28-03-2020,First Class,45 mins,7,127.56,6.8992,Cards,
3066,US-2020-147886,OFF-PA-10003651,DH-13075,28-03-2020,First Class,55 mins,4,139.72,12.8256,Online,3
3067,US-2020-147886,FUR-FU-10001095,DH-13075,28-03-2020,First Class,30 mins,1,153.48,10.0624,Cards,4.8
3068,US-2020-147886,OFF-PA-10000743,DH-13075,28-03-2020,First Class,40 mins,3,150.04,9.6192,Online,3.9
3069,CA-2020-126550,OFF-ST-10001031,RD-19720,29-03-2020,Second Class,50 mins,5,163.4,21.164,Online,3.9
3070,CA-2020-126634,FUR-FU-10004973,AB-10165,30-03-2020,Second Class,35 mins,5,121.2,39.564,COD,4
3071,US-2020-120147,TEC-PH-10002447,TB-21400,30-03-2020,Same Day,30 mins,1,188.792,18.5391,COD,
3072,CA-2020-113474,OFF-EN-10004206,TM-21490,30-03-2020,First Class,60 mins,2,370.86,149.8956,Online,
3073,US-2020-120147,OFF-AR-10000817,TB-21400,30-03-2020,Same Day,40 mins,2,70.08,2.0672,Cards,4.4
3074,US-2020-154851,OFF-BI-10001525,BP-11155,30-03-2020,Standard Class,45 mins,5,115.715,-4.7625,COD,4.4
3075,CA-2020-129910,OFF-ST-10003282,ME-17320,30-03-2020,Standard Class,50 mins,1,154.76,16.7328,COD,
3076,US-2020-159205,FUR-FU-10001591,DB-12910,31-03-2020,Second Class,35 mins,5,103,25.62,Cards,4.1
3077,CA-2020-102771,TEC-PH-10001536,DO-13435,31-03-2020,Standard Class,55 mins,5,124.95,22.087,COD,4.3
3078,CA-2020-154907,FUR-BO-10002824,DS-13180,31-03-2020,Standard Class,45 mins,2,242.3328,-36.2352,Online,
3079,US-2020-159205,TEC-PH-10000526,DB-12910,31-03-2020,Second Class,50 mins,7,706.93,188.1404,Cards,4
3080,CA-2020-100524,TEC-PH-10002549,CM-12115,31-03-2020,Second Class,60 mins,3,720.58,176.1708,COD,
3081,CA-2020-133263,TEC-CO-10001449,JE-15610,31-03-2020,Second Class,30 mins,5,3013.95,1439.976,Online,
3082,CA-2020-114524,OFF-BI-10002799,EG-13900,31-03-2020,Second Class,40 mins,13,95.468,-22.8956,Cards,4.7
3083,US-2020-160143,OFF-SU-10004231,HG-14965,31-03-2020,Standard Class,50 mins,3,104.7,8.019,Cards,4.6
